"","xc","yc","V3"
"13893",84.8743549616537,27.8737002112463,667.60817294558
"13894",84.898853917719,27.8613845232935,601.63528949265
"13895",84.899321874999,27.8809097636864,388.744466722443
"13896",84.9229946770682,27.8583920907885,321.209944189077
"13897",84.9543221042076,27.8511814557515,655.580996153672
"13898",84.9375600853833,27.860266651692,183.313648136636
"13899",84.9051804080164,27.8599916834592,600.720918373456
"13900",84.9161445641122,27.8842128297453,598.976720501626
"13901",84.9355300063106,27.8602368256393,632.949084635603
"13902",84.9321915715052,27.8582332702149,303.496616455019
"13903",84.9366925508425,27.865295987246,598.753138517871
"13904",84.8820532766653,27.8793697338394,679.043585568199
"13905",84.9031622434744,27.8503153525893,662.607267306933
"13906",84.8732041676523,27.8709683952232,257.32580777083
"13907",84.9043265753328,27.8593521466554,150.208847223046
"13908",84.8888409867152,27.8815198107443,647.909072999978
"13909",84.8951663483699,27.871778455756,232.211881973052
"13910",84.9311799844471,27.8815308610763,113.220895718595
"13911",84.8885013122373,27.8831790648813,239.168634802698
"13912",84.9227517664487,27.8767974800574,454.271869096218
"13913",84.9545617327804,27.8517425634028,14.4157304683147
"13914",84.8954088235298,27.8719735158792,86.39514800809
"13915",84.8915999042326,27.8730450366033,360.254027996188
"13916",84.9264261420195,27.8611458241736,440.493125774054
"13917",84.9285371008974,27.8722506805815,322.19435919097
"13918",84.9255606611537,27.8686377646118,518.583956425732
"13919",86.5497110807552,27.3199124631027,441.455792852477
"13920",86.5478027653295,27.326056253082,137.762967235729
"13921",86.5207608973816,27.3197800724335,145.130612981544
"13922",86.5344759108799,27.3206413147489,364.145671449996
"13923",86.5449523520943,27.3252540511242,47.8192177408234
"13924",86.5393916491074,27.366284372847,183.369245564164
"13925",86.5482997258803,27.3436485692642,180.101187912639
"13926",86.5371718267836,27.3245732301888,279.197189358405
"13927",86.5465367972971,27.3237636729541,303.124092393703
"13928",86.5388827809819,27.3365933484785,74.0495025736996
"13929",86.5397124838168,27.359767626753,471.308709387089
"13930",86.5503016228931,27.3320140689427,216.037880058315
"13931",86.5423666649091,27.3536647256341,99.1943272839507
"13932",86.5170354918457,27.339662069569,163.592362718179
"13933",86.5201075278749,27.3159299138791,117.173900742053
"13934",86.536846035656,27.3762189278152,165.932811196154
"13935",86.5203297328237,27.3412377841139,438.543011964381
"13936",86.5203948087249,27.3394623036362,155.109471391788
"13937",86.5448214925285,27.3484573919568,33.7289589775789
"13938",86.523488472227,27.3308943684499,202.038639847425
"13939",86.5448576613346,27.3219756237155,71.6768568319629
"13940",86.5343184197439,27.3342618993714,268.601379132362
"13941",86.5520491285681,27.3412763224313,49.1793401340965
"13942",86.5316683730832,27.3140055018472,290.830941942101
"13943",86.5335464532327,27.3686858187115,28.1475565500985
"13944",86.5440962159479,27.342104707524,148.685842330242
"13945",86.5249366064483,27.3264064667392,208.910543932918
"13946",86.5507305478952,27.3302795935912,31.6175691668035
"13947",86.5383956155668,27.3775457046728,168.985210420224
"13948",86.5366804464203,27.3226417193073,285.654386617754
"13949",86.537573049976,27.326378859576,9.94339290893825
"13950",86.5372321423468,27.311393991457,304.715623262403
"13951",86.5353072972808,27.3620614500469,213.75904863831
"13952",86.5146282700879,27.3328693618928,59.98484681605
"13953",86.5446252476906,27.3641486366607,323.302407595782
"13954",86.526700015208,27.3732161451092,408.55053398961
"13955",86.554944557553,27.3211360963803,352.48538556423
"13956",86.5432202266236,27.3441328150565,60.4923222122028
"13957",86.5259038790846,27.3105758310269,138.816667626732
"13958",86.5497008783342,27.3481655598429,293.329052381884
"13959",86.5471874043466,27.3512500266827,234.275298027579
"13960",86.548688192247,27.3386476885343,159.568157585348
"13961",86.5437251691553,27.3623530544767,222.146670197017
"13962",84.2041279543775,28.1283742859273,79.1845508848457
"13963",84.1872452554116,28.1539027583841,107.199197036949
"13964",84.2037593633965,28.1377024065356,91.9808212523933
"13965",84.1878930308463,28.1338737766806,130.149431455877
"13966",84.2015061726701,28.1485125496149,10.4992199144204
"13967",84.2135899535131,28.160384075775,3.65494803027542
"13968",84.161172356374,28.1502032973668,18.9026196161988
"13969",84.181508026165,28.1353791062496,113.396395182374
"13970",84.2147234354777,28.1547975144973,113.676112838784
"13971",84.2138805413241,28.1319266627322,29.6803963299795
"13972",84.1906658368367,28.1519732322462,36.566556309627
"13973",84.1913063332848,28.16191017337,124.545368653132
"13974",84.2235808364366,28.140623403753,135.579313685044
"13975",84.1943389209436,28.1506199707954,22.9832170873455
"13976",84.2155978661336,28.1472035242317,67.593646571127
"13977",84.1713573530051,28.15352026332,55.0099084179173
"13978",84.1942452164242,28.1574245026793,0.199170033288968
"13979",84.2153027580443,28.1335450547762,65.7800365131688
"13980",84.2062371231106,28.1321423709006,11.8226857380971
"13981",84.1710474635038,28.150630479906,2.43022971869781
"13982",84.1958479870887,28.1346666681338,64.3037360667029
"13983",84.1730617916298,28.135818502578,2.40619892522932
"13984",84.2140195362807,28.1298058474527,85.0059293867319
"13985",84.2163212659649,28.1615387337023,88.4794833340855
"13986",84.2019956975254,28.1304156140787,71.8179180463547
"13987",84.166257594784,28.1553697148106,32.1170906201785
"13988",84.227174018429,28.1372679982669,68.9701999597005
"13989",84.1755917309961,28.1508904889582,112.500177346242
"13990",81.1609666019714,29.5667763131512,312.208510884942
"13991",81.1533751058083,29.566453877364,500.167180884701
"13992",81.1463794265133,29.5747707079064,1019.4606495307
"13993",81.1397132294073,29.5654064868692,318.988168825955
"13994",81.1764150349482,29.5570132197339,327.114006975121
"13995",81.1519235759212,29.5860541720504,487.331555171398
"13996",81.1498314734669,29.5915473697629,511.39538878034
"13997",81.1302839279693,29.5759115543434,559.002664096589
"13998",81.1353522841851,29.5641997640225,345.757324618148
"13999",81.1554451938935,29.5626760019573,217.225436036582
"14000",81.1442556368978,29.570068398359,418.275403888457
"14001",81.1876349959619,29.551561257558,1108.82283224547
"14002",81.1707983371286,29.5662176914159,862.741559850546
"14003",81.1618388040195,29.5657274988129,441.654020382041
"14004",81.1513009309535,29.5591303672757,926.521078106034
"14005",81.1956789582153,29.5410470505023,190.764096102906
"14006",81.1746887597763,29.5544940637516,116.296748971814
"14007",81.1287839960947,29.5632543145307,594.642572067477
"14008",81.123737873971,29.5662319255186,291.082132189734
"14009",81.1397953168244,29.5592016159323,958.876117727494
"14010",81.1589066329992,29.5869381880216,344.130477657862
"14011",81.1624877035999,29.5660600569459,262.116277710582
"14012",81.1469583953347,29.5669998682188,949.028318009495
"14013",81.1677860674089,29.5427374295495,399.952312908776
"14014",81.1270681788193,29.5641970042809,569.22844590655
"14015",84.6277846809077,27.8196201831304,201.777745111784
"14016",84.6287410481509,27.8325798118453,1401.6763041281
"14017",84.5914433533704,27.8526091881277,1071.90191854975
"14018",84.5930811651183,27.8718520123762,782.928660908254
"14019",84.6091150546556,27.8433407057375,500.21199365384
"14020",84.5864121270125,27.8545192974811,2330.83271345237
"14021",82.4133282759035,28.9779037732729,271.316674309209
"14022",82.451436030036,28.9508337042741,3423.94216659827
"14023",82.4624158570724,28.9744305549777,1775.43381608126
"14024",82.4000665516284,28.9600051801889,2995.52087385517
"14025",82.4804891277737,28.8995756383295,3361.26856415194
"14026",82.4275667871215,28.9989875666007,3927.61508495602
"14027",80.5872347472203,29.1028787742414,950.097745579291
"14028",80.62808161578,29.084992903952,1082.54663491782
"14029",80.5816942613716,29.103537069249,1937.17472277275
"14030",80.5995938396588,29.1034089124791,1562.02396715926
"14031",80.5771958886758,29.1151570032324,1749.68655937502
"14032",80.6060483866252,29.0978369086847,345.662882907108
"14033",80.5691851586939,29.0958993990345,431.141702970839
"14034",80.585101568366,29.0611991450057,1220.11655669059
"14035",80.5888566689931,29.0719336605709,1940.88855486011
"14036",80.6137939140909,29.0688803130119,1685.52035183945
"14037",82.4572142140589,28.7615072561827,11.5188492436648
"14038",82.3327716277896,28.7711700037022,18.2794858830439
"14039",82.3108729734138,28.7817108805297,10.3776603933928
"14040",82.4456378682793,28.7431896958295,19.5380091639299
"14041",82.4071980360235,28.7326212325314,15.4493468390977
"14042",82.3679471858049,28.744484371615,7.33284345792602
"14043",82.450886586063,28.7481768359076,5.45709992194322
"14044",82.3105897568981,28.7616251083003,9.36501723815325
"14045",82.372428034322,28.7320877742253,24.0972618753444
"14046",82.3973871039693,28.7476409376161,17.0821850701293
"14047",82.3657199361146,28.7583545214191,9.43203761107337
"14048",82.3488975357985,28.7650761640026,20.0373647493496
"14049",82.3246025465452,28.7806447090171,12.8334111806816
"14050",82.3722784681418,28.7468369920138,22.4380561009937
"14051",82.3456898951348,28.7576055649552,24.591560716628
"14052",82.4393676100988,28.7741442509621,14.2394438173972
"14053",82.379885208817,28.7315137036386,17.6060079196766
"14054",82.4107724634461,28.729539771824,19.0490596220436
"14055",82.4337956442223,28.7253675925021,24.1798017173591
"14056",82.3536070004586,28.7409743924523,11.2267944986878
"14057",82.3688448345335,28.730392953681,11.4173956623735
"14058",82.3721577466685,28.7315774526769,23.3758474556102
"14059",82.3075854830871,28.7850665268913,3.36263836133229
"14060",82.4537954722336,28.7535306436073,0.387659129313578
"14061",82.3669365065183,28.7444458199363,0.756170368741035
"14062",82.3461716083016,28.78336305999,7.6960347564133
"14063",82.4205781414459,28.7571769280697,16.9814386361694
"14064",82.3650609932812,28.7345211068083,10.8012922834791
"14065",82.4272837934621,28.733229017376,12.0524180369632
"14066",82.4354062434345,28.748120089736,17.186715940475
"14067",82.3371660043279,28.783925290501,9.52693130332094
"14068",82.4193839726407,28.7519853334305,12.2149437087043
"14069",82.4464592776809,28.7663644874561,7.96599616661401
"14070",82.4562277538835,28.7511333130517,11.4456118285717
"14071",82.4585250040855,28.7625030797395,12.0319796471453
"14072",82.3500157053055,28.7428075601806,23.483506496449
"14073",82.3072665767275,28.7844149277555,22.9108163360395
"14074",82.360765105219,28.7620221939466,6.23629923328498
"14075",82.4134139029654,28.7479519036129,13.1097080846281
"14076",82.4441419113042,28.757266941609,4.70580592526929
"14077",82.4341247248329,28.754707623124,2.28252995164052
"14078",82.3978288584831,28.7423006573845,7.68635771858602
"14079",82.3498705347263,28.7659257038495,24.7885984141069
"14080",82.3194870771124,28.7801498568317,10.0733865799277
"14081",82.0975175751678,28.8054663049853,301.09540454139
"14082",82.1106987838824,28.8061771103352,462.295478152298
"14083",82.0740010223393,28.8638988057597,24.7196395932006
"14084",82.0656546178929,28.8741785356722,531.449970314665
"14085",82.0783442412878,28.8269051978716,479.401378570973
"14086",82.0653623847653,28.8443129971395,378.702690072503
"14087",82.088719455769,28.8228916100587,538.044524712574
"14088",82.1093053081958,28.8131627487477,445.983331131582
"14089",82.0766124742581,28.8681745690151,260.149830244526
